[19-02-23 15:47:29.681] LOG  : General     , 1676796449680> cachedir set to "C:\Users\h_a_t_n\Zomboid".
[19-02-23 15:47:30.838] LOG  : General     , 1676796450838> java.version=17.0.1.
[19-02-23 15:47:30.838] LOG  : General     , 1676796450838> user.dir=E:\Program Files (x86)\Steam\steamapp....
[19-02-23 15:47:30.838] LOG  : General     , 1676796450838> os.arch=amd64.
[19-02-23 15:47:30.838] LOG  : General     , 1676796450838> java.vm.specification.name=Java Virtual Machine Specification.
[19-02-23 15:47:30.839] LOG  : General     , 1676796450839> user.language.format=id.
[19-02-23 15:47:30.839] LOG  : General     , 1676796450839> sun.os.patch.level=.
[19-02-23 15:47:30.839] LOG  : General     , 1676796450839> native.encoding=Cp1252.
[19-02-23 15:47:30.839] LOG  : General     , 1676796450839> java.library.path=win64/;..
[19-02-23 15:47:30.839] LOG  : General     , 1676796450839> java.vm.info=mixed mode, sharing.
[19-02-23 15:47:30.840] LOG  : General     , 1676796450840> java.vendor=Azul Systems, Inc..
[19-02-23 15:47:30.840] LOG  : General     , 1676796450840> java.vm.version=17.0.1+12-LTS.
[19-02-23 15:47:30.840] LOG  : General     , 1676796450840> sun.io.unicode.encoding=UnicodeLittle.
[19-02-23 15:47:30.840] LOG  : General     , 1676796450840> java.class.version=61.0.
[19-02-23 15:47:30.840] LOG  : General     , 1676796450840> -----.
[19-02-23 15:47:30.841] LOG  : General     , 1676796450841> version=41.78.16 demo=false.
[19-02-23 15:47:31.661] LOG  : General     , 1676796451660> LightingFPS set to 15.
[19-02-23 15:47:31.681] LOG  : General     , 1676796451681> [javafmodJNI] Init: Start.
[19-02-23 15:47:31.682] LOG  : General     , 1676796451682> [javafmodJNI] Init: WIN 64.
[19-02-23 15:47:31.716] LOG  : General     , 1676796451716> 1676796451713 fmod: Java loging: OK.
[19-02-23 15:47:31.728] LOG  : General     , 1676796451728> 1676796451728 fmod: FMOD::Studio::System::create() result: No errors..
[19-02-23 15:47:31.728] LOG  : General     , 1676796451728> 1676796451728 fmod: FMOD::Studio::System::getCoreSystem() result: No errors..
[19-02-23 15:47:31.729] LOG  : General     , 1676796451729> 1676796451729 fmod: FMOD_System_GetVersion() result: No errors..
[19-02-23 15:47:31.729] LOG  : General     , 1676796451729> 1676796451729 fmod: fmodintegration built with version 20206, fmod shared library version 20206.
[19-02-23 15:47:31.729] LOG  : General     , 1676796451729> 1676796451729 fmod: System Create: OK.
[19-02-23 15:47:31.730] LOG  : General     , 1676796451730> 1676796451730 fmod: FMOD_System_SetSoftwareFormat() result: No errors..
[19-02-23 15:47:31.737] LOG  : General     , 1676796451737> closest width=640 freq=59.
[19-02-23 15:47:31.737] LOG  : General     , 1676796451737> closest width=640 freq=60.
[19-02-23 15:47:31.738] LOG  : General     , 1676796451738> closest width=640 freq=72.
[19-02-23 15:47:31.738] LOG  : General     , 1676796451738> closest width=640 freq=75.
[19-02-23 15:47:31.738] LOG  : General     , 1676796451738> closest width=640 freq=100.
[19-02-23 15:47:31.738] LOG  : General     , 1676796451738> closest width=640 freq=120.
[19-02-23 15:47:31.739] LOG  : General     , 1676796451739> closest width=640 freq=144.
[19-02-23 15:47:31.739] LOG  : General     , 1676796451739> closest width=720 freq=59.
[19-02-23 15:47:31.739] LOG  : General     , 1676796451739> closest width=720 freq=60.
[19-02-23 15:47:31.740] LOG  : General     , 1676796451740> closest width=720 freq=100.
[19-02-23 15:47:31.740] LOG  : General     , 1676796451740> closest width=720 freq=120.
[19-02-23 15:47:31.740] LOG  : General     , 1676796451740> closest width=720 freq=144.
[19-02-23 15:47:31.740] LOG  : General     , 1676796451740> closest width=800 freq=56.
[19-02-23 15:47:31.741] LOG  : General     , 1676796451741> closest width=800 freq=60.
[19-02-23 15:47:31.741] LOG  : General     , 1676796451741> closest width=800 freq=72.
[19-02-23 15:47:31.741] LOG  : General     , 1676796451741> closest width=800 freq=75.
[19-02-23 15:47:31.741] LOG  : General     , 1676796451741> closest width=800 freq=100.
[19-02-23 15:47:31.742] LOG  : General     , 1676796451742> closest width=800 freq=120.
[19-02-23 15:47:31.742] LOG  : General     , 1676796451742> closest width=800 freq=144.
[19-02-23 15:47:31.742] LOG  : General     , 1676796451742> closest width=1176 freq=50.
[19-02-23 15:47:31.742] LOG  : General     , 1676796451742> closest width=1176 freq=59.
[19-02-23 15:47:31.743] LOG  : General     , 1676796451743> closest width=1176 freq=60.
[19-02-23 15:47:31.743] LOG  : General     , 1676796451743> closest width=1280 freq=50.
[19-02-23 15:47:31.743] LOG  : General     , 1676796451743> closest width=1280 freq=59.
[19-02-23 15:47:31.743] LOG  : General     , 1676796451743> closest width=1280 freq=60.
[19-02-23 15:47:31.743] LOG  : General     , 1676796451743> closest width=1280 freq=100.
[19-02-23 15:47:31.744] LOG  : General     , 1676796451744> closest width=1280 freq=120.
[19-02-23 15:47:31.744] LOG  : General     , 1676796451744> closest width=1280 freq=144.
[19-02-23 15:47:31.744] LOG  : General     , 1676796451744> closest width=1360 freq=60.
[19-02-23 15:47:31.744] LOG  : General     , 1676796451744> closest width=1360 freq=100.
[19-02-23 15:47:31.744] LOG  : General     , 1676796451744> closest width=1360 freq=120.
[19-02-23 15:47:31.745] LOG  : General     , 1676796451745> closest width=1360 freq=144.
[19-02-23 15:47:31.745] LOG  : General     , 1676796451745> closest width=1366 freq=60.
[19-02-23 15:47:31.745] LOG  : General     , 1676796451745> closest width=1366 freq=100.
[19-02-23 15:47:31.746] LOG  : General     , 1676796451746> closest width=1366 freq=120.
[19-02-23 15:47:31.746] LOG  : General     , 1676796451746> closest width=1366 freq=144.
[19-02-23 15:47:31.746] LOG  : General     , 1676796451746> closest width=1440 freq=60.
[19-02-23 15:47:31.746] LOG  : General     , 1676796451746> closest width=1440 freq=100.
[19-02-23 15:47:31.746] LOG  : General     , 1676796451746> closest width=1440 freq=120.
[19-02-23 15:47:31.747] LOG  : General     , 1676796451747> closest width=1440 freq=144.
[19-02-23 15:47:31.747] LOG  : General     , 1676796451747> closest width=1600 freq=59.
[19-02-23 15:47:31.747] LOG  : General     , 1676796451747> closest width=1600 freq=60.
[19-02-23 15:47:31.747] LOG  : General     , 1676796451747> closest width=1600 freq=100.
[19-02-23 15:47:31.747] LOG  : General     , 1676796451747> closest width=1600 freq=120.
[19-02-23 15:47:31.748] LOG  : General     , 1676796451748> closest width=1600 freq=144.
[19-02-23 15:47:31.748] LOG  : General     , 1676796451748> closest width=1680 freq=59.
[19-02-23 15:47:31.748] LOG  : General     , 1676796451748> closest width=1680 freq=60.
[19-02-23 15:47:31.748] LOG  : General     , 1676796451748> closest width=1680 freq=100.
[19-02-23 15:47:31.748] LOG  : General     , 1676796451748> closest width=1680 freq=120.
[19-02-23 15:47:31.748] LOG  : General     , 1676796451748> closest width=1680 freq=144.
[19-02-23 15:47:31.749] LOG  : General     , 1676796451749> closest width=1920 freq=50.
[19-02-23 15:47:31.749] LOG  : General     , 1676796451749> closest width=1920 freq=59.
[19-02-23 15:47:31.749] LOG  : General     , 1676796451749> closest width=1920 freq=60.
[19-02-23 15:47:31.749] LOG  : General     , 1676796451749> closest width=1920 freq=100.
[19-02-23 15:47:31.749] LOG  : General     , 1676796451749> closest width=1920 freq=120.
[19-02-23 15:47:31.842] LOG  : General     , 1676796451842> 1676796451842 fmod: FMOD::Studio::System::Initialize() result: No errors..
[19-02-23 15:47:31.843] LOG  : General     , 1676796451843> 1676796451843 fmod: Creating DSP for capture sound.
[19-02-23 15:47:31.843] LOG  : General     , 1676796451843> 1676796451843 fmod: FMOD_System_CreateDSP() result: No errors..
[19-02-23 15:47:31.843] LOG  : General     , 1676796451843> 1676796451843 fmod: FMOD_DSP_SetBypass() result: No errors..
[19-02-23 15:47:31.843] LOG  : General     , 1676796451843> 1676796451843 fmod: FMOD_System_GetMasterChannelGroup() result: No errors..
[19-02-23 15:47:31.844] LOG  : General     , 1676796451844> 1676796451844 fmod: FMOD_ChannelGroup_AddDSP() result: No errors..
[19-02-23 15:47:31.844] LOG  : General     , 1676796451844> 1676796451844 fmod: FMOD_System_Set3DSettings() result: No errors..
[19-02-23 15:47:32.402] LOG  : General     , 1676796452402> GraphicsCard: NVIDIA Corporation NVIDIA GeForce GTX 1660/PCIe/SSE2.
[19-02-23 15:47:32.402] LOG  : General     , 1676796452402> OpenGL version: 4.6.0 NVIDIA 516.48.
[19-02-23 15:47:32.403] LOG  : General     , 1676796452403> Desktop resolution 1920x1080.
[19-02-23 15:47:32.405] LOG  : General     , 1676796452405> Initial resolution 1920x1080 fullScreen=true.
[19-02-23 15:47:32.442] LOG  : General     , 1676796452442> OpenGL 1.5 buffer objects supported.
[19-02-23 15:47:32.466] LOG  : General     , 1676796452466> VSync: OFF.
[19-02-23 15:47:32.887] LOG  : General     , 1676796452886> NVIDIA: current available GPU memory is 5492 MB.
[19-02-23 15:47:32.887] LOG  : General     , 1676796452887> NVIDIA: dedicated available GPU memory is 6144 MB.
[19-02-23 15:47:32.887] LOG  : General     , 1676796452887> NVIDIA: total available GPU memory is 6144 MB.
[19-02-23 15:47:40.084] LOG  : General     , 1676796460084> AngelCodeFont failed to load page 0 texture E:/Program Files (x86)/Steam/steamapps/common/ProjectZomboid/media/mainfont_0.png.
[19-02-23 15:47:40.087] LOG  : General     , 1676796460087> AngelCodeFont failed to load page 0 texture E:/Program Files (x86)/Steam/steamapps/common/ProjectZomboid/media/mainfont2_0.png.
[19-02-23 15:47:40.096] WARN : General     , 1676796460096> TextManager.Init> font "MediumNew" not found in fonts.txt.
[19-02-23 15:47:40.097] WARN : General     , 1676796460097> TextManager.Init> font "AutoNormSmall" not found in fonts.txt.
[19-02-23 15:47:40.097] WARN : General     , 1676796460097> TextManager.Init> font "AutoNormMedium" not found in fonts.txt.
[19-02-23 15:47:40.097] WARN : General     , 1676796460097> TextManager.Init> font "AutoNormLarge" not found in fonts.txt.
[19-02-23 15:47:40.099] LOG  : General     , 1676796460099> AngelCodeFont failed to load page 0 texture E:/Program Files (x86)/Steam/steamapps/common/ProjectZomboid/media/fonts/zomboidDialogue.bmfc_0.png.
[19-02-23 15:47:40.118] WARN : General     , 1676796460117> TextManager.Init> font "DebugConsole" not found in fonts.txt.
[19-02-23 15:47:40.345] LOG  : General     , 1676796460345> Loading networking libraries....
[19-02-23 15:47:40.346] LOG  : General     , 1676796460346> Loading steam_api64....
[19-02-23 15:47:40.348] LOG  : General     , 1676796460347> Loading RakNet64....
[19-02-23 15:47:40.350] LOG  : General     , 1676796460350> Loading ZNetJNI64....
[19-02-23 15:47:40.374] LOG  : Network     , 1676796460374> [19-02-23 15:47:40.374] > ZNet: SetLogLevel 2.
[19-02-23 15:47:40.374] LOG  : Network     , 1676796460374> [19-02-23 15:47:40.374] > ZNet: SteamAPI initialised successfully.
[19-02-23 15:47:40.375] LOG  : General     , 1676796460375> SteamUtils initialised successfully.
[19-02-23 15:47:41.612] LOG  : General     , 1676796461612> AngelCodeFont failed to load page 0 texture E:/Program Files (x86)/Steam/steamapps/common/ProjectZomboid/media/mainfont_0.png.
[19-02-23 15:47:41.613] LOG  : General     , 1676796461613> AngelCodeFont failed to load page 0 texture E:/Program Files (x86)/Steam/steamapps/common/ProjectZomboid/media/mainfont2_0.png.
[19-02-23 15:47:41.616] WARN : General     , 1676796461616> TextManager.Init> font "MediumNew" not found in fonts.txt.
[19-02-23 15:47:41.617] WARN : General     , 1676796461617> TextManager.Init> font "AutoNormSmall" not found in fonts.txt.
[19-02-23 15:47:41.617] WARN : General     , 1676796461617> TextManager.Init> font "AutoNormMedium" not found in fonts.txt.
[19-02-23 15:47:41.617] WARN : General     , 1676796461617> TextManager.Init> font "AutoNormLarge" not found in fonts.txt.
[19-02-23 15:47:41.618] LOG  : General     , 1676796461618> AngelCodeFont failed to load page 0 texture E:/Program Files (x86)/Steam/steamapps/common/ProjectZomboid/media/fonts/zomboidDialogue.bmfc_0.png.
[19-02-23 15:47:41.626] WARN : General     , 1676796461626> TextManager.Init> font "DebugConsole" not found in fonts.txt.
[19-02-23 15:47:41.661] LOG  : General     , 1676796461661> translator: language is EN.
[19-02-23 15:47:41.857] LOG  : General     , 1676796461857> texturepack: loading UI.
[19-02-23 15:47:41.940] LOG  : General     , 1676796461940> texturepack: loading UI2.
[19-02-23 15:47:41.951] LOG  : General     , 1676796461951> texturepack: loading IconsMoveables.
[19-02-23 15:47:41.958] LOG  : General     , 1676796461958> texturepack: loading RadioIcons.
[19-02-23 15:47:41.964] LOG  : General     , 1676796461964> texturepack: loading ApComUI.
[19-02-23 15:47:41.973] LOG  : General     , 1676796461973> texturepack: loading Mechanics.
[19-02-23 15:47:41.983] LOG  : General     , 1676796461983> texturepack: loading WeatherFx.
[19-02-23 15:47:44.211] WARN : Recipe      , 1676796464211> RecipeManager.resolveItemModuleDotType> WARNING: module "Base" may have forgot to import module Base.
[19-02-23 15:47:44.241] WARN : Sound       , 1676796464241> GameSounds.initClipEvents> No such FMOD event "Character/Survival/Crafting/AddItemInBeverage" for GameSound "AddItemInBeverage".
[19-02-23 15:47:44.242] WARN : Sound       , 1676796464242> GameSounds.initClipEvents> No such FMOD event "Character/Survival/Carpentry/Screwing" for GameSound "Screwdriver".
[19-02-23 15:47:44.242] WARN : Sound       , 1676796464242> GameSounds.initClipEvents> No such FMOD event "NewMusic/WWL_Solo" for GameSound "NewMusic_WWL_Solo".
[19-02-23 15:47:44.242] WARN : Sound       , 1676796464242> GameSounds.initClipEvents> No such FMOD event "NewMusic/32" for GameSound "NewMusic_32".
[19-02-23 15:47:44.243] WARN : Sound       , 1676796464243> GameSounds.initClipEvents> No such FMOD event "NewMusic/33" for GameSound "NewMusic_33".
[19-02-23 15:47:44.243] WARN : Sound       , 1676796464243> GameSounds.initClipEvents> No such FMOD event "NewMusic/34" for GameSound "NewMusic_34".
[19-02-23 15:47:44.243] WARN : Sound       , 1676796464243> GameSounds.initClipEvents> No such FMOD event "NewMusic/35" for GameSound "NewMusic_35".
[19-02-23 15:47:44.243] WARN : Sound       , 1676796464243> GameSounds.initClipEvents> No such FMOD event "NewMusic/36" for GameSound "NewMusic_36".
[19-02-23 15:47:44.244] WARN : Sound       , 1676796464244> GameSounds.initClipEvents> No such FMOD event "NewMusic/Travelling" for GameSound "NewMusic_Travelling".
[19-02-23 15:47:44.244] WARN : Sound       , 1676796464244> GameSounds.initClipEvents> No such FMOD event "NewMusic/TakeStock" for GameSound "NewMusic_TakeStock".
[19-02-23 15:47:44.244] WARN : Sound       , 1676796464244> GameSounds.initClipEvents> No such FMOD event "NewMusic/PassingTime" for GameSound "NewMusic_PassingTime".
[19-02-23 15:47:44.244] WARN : Sound       , 1676796464244> GameSounds.initClipEvents> No such FMOD event "NewMusic/NoTime" for GameSound "NewMusic_NoTime".
[19-02-23 15:47:44.245] WARN : Sound       , 1676796464245> GameSounds.initClipEvents> No such FMOD event "NewMusic/MoreAreComing" for GameSound "NewMusic_MoreAreComing".
[19-02-23 15:47:44.245] WARN : Sound       , 1676796464245> GameSounds.initClipEvents> No such FMOD event "NewMusic/OnlyOneWay" for GameSound "NewMusic_OnlyOneWay".
[19-02-23 15:47:44.245] WARN : Sound       , 1676796464245> GameSounds.initClipEvents> No such FMOD event "NewMusic/KeepMoving" for GameSound "NewMusic_KeepMoving".
[19-02-23 15:47:44.245] WARN : Sound       , 1676796464245> GameSounds.initClipEvents> No such FMOD event "NewMusic/GoItAlone" for GameSound "NewMusic_GoItAlone".
[19-02-23 15:47:44.245] WARN : Sound       , 1676796464245> GameSounds.initClipEvents> No such FMOD event "NewMusic/Sunrise" for GameSound "NewMusic_Sunrise".
[19-02-23 15:47:44.246] WARN : Sound       , 1676796464246> GameSounds.initClipEvents> No such FMOD event "NewMusic/HoldingOutHope" for GameSound "NewMusic_HoldingOutHope".
[19-02-23 15:47:44.246] WARN : Sound       , 1676796464246> GameSounds.initClipEvents> No such FMOD event "NewMusic/Working" for GameSound "NewMusic_Working".
[19-02-23 15:47:44.246] WARN : Sound       , 1676796464246> GameSounds.initClipEvents> No such FMOD event "NewMusic/Sunset" for GameSound "NewMusic_Sunset".
[19-02-23 15:47:44.246] WARN : Sound       , 1676796464246> GameSounds.initClipEvents> No such FMOD event "NewMusic/Mourning" for GameSound "NewMusic_Mourning".
[19-02-23 15:47:44.246] WARN : Sound       , 1676796464246> GameSounds.initClipEvents> No such FMOD event "NewMusic/LookingAround" for GameSound "NewMusic_LookingAround".
[19-02-23 15:47:44.247] WARN : Sound       , 1676796464247> GameSounds.initClipEvents> No such FMOD event "NewMusic/Waiting" for GameSound "NewMusic_Waiting".
[19-02-23 15:47:44.247] WARN : Sound       , 1676796464247> GameSounds.initClipEvents> No such FMOD event "NewMusic/Overrun" for GameSound "NewMusic_Overrun".
[19-02-23 15:47:44.247] WARN : Sound       , 1676796464247> GameSounds.initClipEvents> No such FMOD event "NewMusic/Rest" for GameSound "NewMusic_Rest".
[19-02-23 15:47:44.248] WARN : Sound       , 1676796464248> GameSounds.initClipEvents> No such FMOD event "NewMusic/PressOn" for GameSound "NewMusic_PressOn".
[19-02-23 15:47:44.248] WARN : Sound       , 1676796464248> GameSounds.initClipEvents> No such FMOD event "NewMusic/CalmBeforeTheStorm" for GameSound "NewMusic_CalmBeforeTheStorm".
[19-02-23 15:47:44.249] WARN : Sound       , 1676796464249> GameSounds.initClipEvents> No such FMOD event "NewMusic/GetReady" for GameSound "NewMusic_GetReady".
[19-02-23 15:47:44.249] WARN : Sound       , 1676796464249> GameSounds.initClipEvents> No such FMOD event "NewMusic/EchoesFromBefore" for GameSound "NewMusic_EchoesFromBefore".
[19-02-23 15:47:44.249] WARN : Sound       , 1676796464249> GameSounds.initClipEvents> No such FMOD event "NewMusic/Surrounded" for GameSound "NewMusic_Surrounded".
[19-02-23 15:47:44.250] WARN : Sound       , 1676796464250> GameSounds.initClipEvents> No such FMOD event "NewMusic/ThePlan" for GameSound "NewMusic_ThePlan".
[19-02-23 15:47:44.250] WARN : Sound       , 1676796464250> GameSounds.initClipEvents> No such FMOD event "NewMusic/Gear_Up" for GameSound "NewMusic_GearUp".
[19-02-23 15:47:44.250] WARN : Sound       , 1676796464250> GameSounds.initClipEvents> No such FMOD event "NewMusic/Finally_Calm" for GameSound "NewMusic_FinallyCalm".
[19-02-23 15:47:44.250] WARN : Sound       , 1676796464250> GameSounds.initClipEvents> No such FMOD event "NewMusic/PatchUp" for GameSound "NewMusic_PatchUp".
[19-02-23 15:47:44.251] WARN : Sound       , 1676796464251> GameSounds.initClipEvents> No such FMOD event "NewMusic/TheyreClose" for GameSound "NewMusic_TheyreClose".
[19-02-23 15:47:44.251] WARN : Sound       , 1676796464251> GameSounds.initClipEvents> No such FMOD event "NewMusic/ThinkingOfThePast" for GameSound "NewMusic_ThinkingOfThePast".
[19-02-23 15:47:44.251] WARN : Sound       , 1676796464251> GameSounds.initClipEvents> No such FMOD event "NewMusic/TouchAndGo" for GameSound "NewMusic_TouchAndGo".
[19-02-23 15:47:44.251] WARN : Sound       , 1676796464251> GameSounds.initClipEvents> No such FMOD event "NewMusic/Tread_Carefully" for GameSound "NewMusic_Tread_Carefully".
[19-02-23 15:47:44.252] WARN : Sound       , 1676796464252> GameSounds.initClipEvents> No such FMOD event "NewMusic/Everythings_Gone" for GameSound "NewMusic_Everythings_Gone".
[19-02-23 15:47:44.252] WARN : Sound       , 1676796464252> GameSounds.initClipEvents> No such FMOD event "AmbientMusic/BrassAmbient" for GameSound "AmbientMusic_BrassAmbient".
[19-02-23 15:47:44.252] WARN : Sound       , 1676796464252> GameSounds.initClipEvents> No such FMOD event "AmbientMusic/CreepyAmbient" for GameSound "AmbientMusic_CreepyAmbient".
[19-02-23 15:47:44.252] WARN : Sound       , 1676796464252> GameSounds.initClipEvents> No such FMOD event "AmbientMusic/IntenseAmbient" for GameSound "AmbientMusic_IntenseAmbient".
[19-02-23 15:47:44.253] WARN : Sound       , 1676796464253> GameSounds.initClipEvents> No such FMOD event "AmbientMusic/PercussiveAmbient" for GameSound "AmbientMusic_PercussiveAmbient".
[19-02-23 15:47:44.253] WARN : Sound       , 1676796464253> GameSounds.initClipEvents> No such FMOD event "AmbientMusic/RhythmicAmbient" for GameSound "AmbientMusic_RhythmicAmbient".
[19-02-23 15:47:44.253] WARN : Sound       , 1676796464253> GameSounds.initClipEvents> No such FMOD event "AmbientMusic/VoiceAmbient" for GameSound "AmbientMusic_VoiceAmbient".
[19-02-23 15:47:44.253] WARN : Sound       , 1676796464253> GameSounds.initClipEvents> No such FMOD event "AmbientMusic/ZombieAmbient" for GameSound "AmbientMusic_ZombieAmbient".
[19-02-23 15:47:44.254] WARN : Sound       , 1676796464254> GameSounds.initClipEvents> No such FMOD event "NewMusic/Alone" for GameSound "NewMusic_Alone".
[19-02-23 15:47:44.254] WARN : Sound       , 1676796464254> GameSounds.initClipEvents> No such FMOD event "NewMusic/Barricading" for GameSound "NewMusic_Barricading".
[19-02-23 15:47:44.254] WARN : Sound       , 1676796464254> GameSounds.initClipEvents> No such FMOD event "NewMusic/Chase" for GameSound "NewMusic_Chase".
